author,date,order,views,birthyear,region,state
Ann Allen Shockley,1/31/2017,19,86,1927,South,KY
Ann Allen Shockley,2/28/2017,20,87,1927,South,KY
Ann Allen Shockley,3/31/2017,21,94,1927,South,KY
Ann Allen Shockley,4/30/2017,22,95,1927,South,KY
Ann Allen Shockley,5/31/2017,23,87,1927,South,KY
Ann Allen Shockley,6/30/2017,24,143,1927,South,KY
Ann Allen Shockley,7/31/2017,25,107,1927,South,KY
Ann Allen Shockley,8/31/2017,26,92,1927,South,KY
Ann Allen Shockley,9/30/2017,27,109,1927,South,KY
Ann Allen Shockley,10/31/2017,28,107,1927,South,KY
Ann Allen Shockley,11/30/2017,29,136,1927,South,KY
Ann Allen Shockley,12/31/2017,30,145,1927,South,KY
Ann Allen Shockley,1/31/2018,31,154,1927,South,KY
Ann Allen Shockley,2/28/2018,32,146,1927,South,KY
Ann Allen Shockley,3/31/2018,33,150,1927,South,KY
Ann Allen Shockley,4/30/2018,34,148,1927,South,KY
Ann Allen Shockley,5/31/2018,35,160,1927,South,KY
Ann Allen Shockley,6/30/2018,36,169,1927,South,KY
Ann Allen Shockley,7/31/2018,37,132,1927,South,KY
Ann Allen Shockley,8/31/2018,38,119,1927,South,KY
Ann Allen Shockley,9/30/2018,39,132,1927,South,KY
Ann Allen Shockley,10/31/2018,40,168,1927,South,KY
Ann Allen Shockley,11/30/2018,41,159,1927,South,KY
Ann Allen Shockley,12/31/2018,42,218,1927,South,KY
Ann Allen Shockley,1/31/2019,43,193,1927,South,KY
Ann Allen Shockley,2/28/2019,44,182,1927,South,KY
Ann Allen Shockley,3/31/2019,45,141,1927,South,KY
Ann Allen Shockley,4/30/2019,46,180,1927,South,KY
Ann Allen Shockley,5/31/2019,47,158,1927,South,KY
Ann Allen Shockley,6/30/2019,48,196,1927,South,KY
Ann Allen Shockley,7/31/2019,49,233,1927,South,KY
Ann Allen Shockley,8/31/2019,50,252,1927,South,KY
Ann Allen Shockley,9/30/2019,51,214,1927,South,KY
Ann Allen Shockley,10/31/2019,52,236,1927,South,KY
Ann Allen Shockley,11/30/2019,53,311,1927,South,KY
Ann Allen Shockley,12/31/2019,54,351,1927,South,KY
Ann Allen Shockley,1/31/2020,55,282,1927,South,KY
Ann Allen Shockley,2/29/2020,56,277,1927,South,KY
Ann Allen Shockley,3/31/2020,57,202,1927,South,KY
Ann Allen Shockley,4/30/2020,58,296,1927,South,KY
Ann Allen Shockley,5/31/2020,59,174,1927,South,KY
Ann Allen Shockley,6/30/2020,60,320,1927,South,KY
Ann Allen Shockley,7/31/2020,61,163,1927,South,KY
Ann Allen Shockley,8/31/2020,62,170,1927,South,KY
Ann Allen Shockley,9/30/2020,63,148,1927,South,KY
Ann Allen Shockley,10/31/2020,64,146,1927,South,KY
Ann Allen Shockley,11/30/2020,65,143,1927,South,KY
Ann Allen Shockley,12/31/2020,66,119,1927,South,KY
Ann Allen Shockley,1/31/2021,67,148,1927,South,KY
Ann Allen Shockley,2/28/2021,68,171,1927,South,KY
Ann Allen Shockley,3/31/2021,69,195,1927,South,KY
Ann Allen Shockley,4/30/2021,70,195,1927,South,KY
Ann Allen Shockley,5/31/2021,71,143,1927,South,KY
Ann Allen Shockley,6/30/2021,72,183,1927,South,KY
Ann Allen Shockley,7/31/2021,73,117,1927,South,KY
Ann Allen Shockley,8/31/2021,74,136,1927,South,KY
Ann Allen Shockley,9/30/2021,75,119,1927,South,KY
Ann Allen Shockley,10/31/2021,76,108,1927,South,KY
Ann Allen Shockley,11/30/2021,77,112,1927,South,KY
Ann Allen Shockley,12/31/2021,78,136,1927,South,KY
Ann Allen Shockley,1/31/2022,79,155,1927,South,KY
Ann Allen Shockley,2/28/2022,80,284,1927,South,KY
Ann Allen Shockley,3/31/2022,81,28,1927,South,KY
Ann Petry,7/31/2015,1,729,1911,Northeast,CT
Ann Petry,8/31/2015,2,627,1911,Northeast,CT
Ann Petry,9/30/2015,3,806,1911,Northeast,CT
Ann Petry,10/31/2015,4,1061,1911,Northeast,CT
Ann Petry,11/30/2015,5,929,1911,Northeast,CT
Ann Petry,12/31/2015,6,831,1911,Northeast,CT
Ann Petry,1/31/2016,7,1039,1911,Northeast,CT
Ann Petry,2/29/2016,8,1276,1911,Northeast,CT
Ann Petry,3/31/2016,9,1143,1911,Northeast,CT
Ann Petry,4/30/2016,10,1068,1911,Northeast,CT
Ann Petry,5/31/2016,11,740,1911,Northeast,CT
Ann Petry,6/30/2016,12,521,1911,Northeast,CT
Ann Petry,7/31/2016,13,576,1911,Northeast,CT
Ann Petry,8/31/2016,14,625,1911,Northeast,CT
Ann Petry,9/30/2016,15,832,1911,Northeast,CT
Ann Petry,10/31/2016,16,1078,1911,Northeast,CT
Ann Petry,11/30/2016,17,1011,1911,Northeast,CT
Ann Petry,12/31/2016,18,893,1911,Northeast,CT
Ann Petry,1/31/2017,19,1000,1911,Northeast,CT
Ann Petry,2/28/2017,20,1406,1911,Northeast,CT
Ann Petry,3/31/2017,21,1131,1911,Northeast,CT
Ann Petry,4/30/2017,22,971,1911,Northeast,CT
Ann Petry,5/31/2017,23,771,1911,Northeast,CT
Ann Petry,6/30/2017,24,579,1911,Northeast,CT
Ann Petry,7/31/2017,25,594,1911,Northeast,CT
Ann Petry,8/31/2017,26,594,1911,Northeast,CT
Ann Petry,9/30/2017,27,781,1911,Northeast,CT
Ann Petry,10/31/2017,28,1225,1911,Northeast,CT
Ann Petry,11/30/2017,29,910,1911,Northeast,CT
Ann Petry,12/31/2017,30,775,1911,Northeast,CT
Ann Petry,1/31/2018,31,948,1911,Northeast,CT
Ann Petry,2/28/2018,32,1137,1911,Northeast,CT
Ann Petry,3/31/2018,33,1080,1911,Northeast,CT
Ann Petry,4/30/2018,34,1093,1911,Northeast,CT
Ann Petry,5/31/2018,35,1049,1911,Northeast,CT
Ann Petry,6/30/2018,36,631,1911,Northeast,CT
Ann Petry,7/31/2018,37,836,1911,Northeast,CT
Ann Petry,8/31/2018,38,712,1911,Northeast,CT
Ann Petry,9/30/2018,39,819,1911,Northeast,CT
Ann Petry,10/31/2018,40,1248,1911,Northeast,CT
Ann Petry,11/30/2018,41,2433,1911,Northeast,CT
Ann Petry,12/31/2018,42,949,1911,Northeast,CT
Ann Petry,1/31/2019,43,1064,1911,Northeast,CT
Ann Petry,2/28/2019,44,1608,1911,Northeast,CT
Ann Petry,3/31/2019,45,1197,1911,Northeast,CT
Ann Petry,4/30/2019,46,1503,1911,Northeast,CT
Ann Petry,5/31/2019,47,1058,1911,Northeast,CT
Ann Petry,6/30/2019,48,682,1911,Northeast,CT
Ann Petry,7/31/2019,49,791,1911,Northeast,CT
Ann Petry,8/31/2019,50,733,1911,Northeast,CT
Ann Petry,9/30/2019,51,861,1911,Northeast,CT
Ann Petry,10/31/2019,52,1334,1911,Northeast,CT
Ann Petry,11/30/2019,53,1228,1911,Northeast,CT
Ann Petry,12/31/2019,54,1294,1911,Northeast,CT
Ann Petry,1/31/2020,55,1475,1911,Northeast,CT
Ann Petry,2/29/2020,56,2163,1911,Northeast,CT
Ann Petry,3/31/2020,57,1353,1911,Northeast,CT
Ann Petry,4/30/2020,58,1326,1911,Northeast,CT
Ann Petry,5/31/2020,59,2981,1911,Northeast,CT
Ann Petry,6/30/2020,60,2300,1911,Northeast,CT
Ann Petry,7/31/2020,61,1832,1911,Northeast,CT
Ann Petry,8/31/2020,62,2721,1911,Northeast,CT
Ann Petry,9/30/2020,63,1886,1911,Northeast,CT
Ann Petry,10/31/2020,64,1761,1911,Northeast,CT
Ann Petry,11/30/2020,65,1317,1911,Northeast,CT
Ann Petry,12/31/2020,66,976,1911,Northeast,CT
Ann Petry,1/31/2021,67,1354,1911,Northeast,CT
Ann Petry,2/28/2021,68,1808,1911,Northeast,CT
Ann Petry,3/31/2021,69,1936,1911,Northeast,CT
Ann Petry,4/30/2021,70,1333,1911,Northeast,CT
Ann Petry,5/31/2021,71,1198,1911,Northeast,CT
Ann Petry,6/30/2021,72,995,1911,Northeast,CT
Ann Petry,7/31/2021,73,1067,1911,Northeast,CT
Ann Petry,8/31/2021,74,1157,1911,Northeast,CT
Ann Petry,9/30/2021,75,1019,1911,Northeast,CT
Ann Petry,10/31/2021,76,1389,1911,Northeast,CT
Ann Petry,11/30/2021,77,972,1911,Northeast,CT
Ann Petry,12/31/2021,78,770,1911,Northeast,CT
Ann Petry,1/31/2022,79,1021,1911,Northeast,CT
Ann Petry,2/28/2022,80,1382,1911,Northeast,CT
Ann Petry,3/31/2022,81,74,1911,Northeast,CT
Anthony Grooms,7/31/2015,1,63,1955,South,VA
Anthony Grooms,8/31/2015,2,49,1955,South,VA
Anthony Grooms,9/30/2015,3,99,1955,South,VA
Anthony Grooms,10/31/2015,4,75,1955,South,VA
Anthony Grooms,11/30/2015,5,88,1955,South,VA
Anthony Grooms,12/31/2015,6,52,1955,South,VA
Anthony Grooms,1/31/2016,7,88,1955,South,VA
Anthony Grooms,2/29/2016,8,125,1955,South,VA
Anthony Grooms,3/31/2016,9,86,1955,South,VA
Anthony Grooms,4/30/2016,10,98,1955,South,VA
Anthony Grooms,5/31/2016,11,53,1955,South,VA
Anthony Grooms,6/30/2016,12,45,1955,South,VA
Anthony Grooms,7/31/2016,13,49,1955,South,VA
Anthony Grooms,8/31/2016,14,57,1955,South,VA
Anthony Grooms,9/30/2016,15,71,1955,South,VA
Anthony Grooms,10/31/2016,16,58,1955,South,VA
Anthony Grooms,11/30/2016,17,54,1955,South,VA
Anthony Grooms,12/31/2016,18,129,1955,South,VA
Anthony Grooms,1/31/2017,19,64,1955,South,VA
Anthony Grooms,2/28/2017,20,86,1955,South,VA
Anthony Grooms,3/31/2017,21,85,1955,South,VA
Anthony Grooms,4/30/2017,22,91,1955,South,VA
Anthony Grooms,5/31/2017,23,63,1955,South,VA
Anthony Grooms,6/30/2017,24,70,1955,South,VA
Anthony Grooms,7/31/2017,25,78,1955,South,VA
Anthony Grooms,8/31/2017,26,53,1955,South,VA
Anthony Grooms,9/30/2017,27,68,1955,South,VA
Anthony Grooms,10/31/2017,28,79,1955,South,VA
Anthony Grooms,11/30/2017,29,74,1955,South,VA
Anthony Grooms,12/31/2017,30,74,1955,South,VA
Anthony Grooms,1/31/2018,31,96,1955,South,VA
Anthony Grooms,2/28/2018,32,119,1955,South,VA
Anthony Grooms,3/31/2018,33,123,1955,South,VA
Anthony Grooms,4/30/2018,34,82,1955,South,VA
Anthony Grooms,5/31/2018,35,206,1955,South,VA
Anthony Grooms,6/30/2018,36,180,1955,South,VA
Anthony Grooms,7/31/2018,37,202,1955,South,VA
Anthony Grooms,8/31/2018,38,233,1955,South,VA
Anthony Grooms,9/30/2018,39,215,1955,South,VA
Anthony Grooms,10/31/2018,40,215,1955,South,VA
Anthony Grooms,11/30/2018,41,203,1955,South,VA
Anthony Grooms,12/31/2018,42,199,1955,South,VA
Anthony Grooms,1/31/2019,43,140,1955,South,VA
Anthony Grooms,2/28/2019,44,88,1955,South,VA
Anthony Grooms,3/31/2019,45,81,1955,South,VA
Anthony Grooms,4/30/2019,46,90,1955,South,VA
Anthony Grooms,5/31/2019,47,69,1955,South,VA
Anthony Grooms,6/30/2019,48,68,1955,South,VA
Anthony Grooms,7/31/2019,49,100,1955,South,VA
Anthony Grooms,8/31/2019,50,79,1955,South,VA
Anthony Grooms,9/30/2019,51,93,1955,South,VA
Anthony Grooms,10/31/2019,52,53,1955,South,VA
Anthony Grooms,11/30/2019,53,70,1955,South,VA
Anthony Grooms,12/31/2019,54,72,1955,South,VA
Anthony Grooms,1/31/2020,55,134,1955,South,VA
Anthony Grooms,2/29/2020,56,82,1955,South,VA
Anthony Grooms,3/31/2020,57,56,1955,South,VA
Anthony Grooms,4/30/2020,58,57,1955,South,VA
Anthony Grooms,5/31/2020,59,45,1955,South,VA
Anthony Grooms,6/30/2020,60,73,1955,South,VA
Anthony Grooms,7/31/2020,61,35,1955,South,VA
Anthony Grooms,8/31/2020,62,58,1955,South,VA
Anthony Grooms,9/30/2020,63,54,1955,South,VA
Anthony Grooms,10/31/2020,64,48,1955,South,VA
Anthony Grooms,11/30/2020,65,49,1955,South,VA
Anthony Grooms,12/31/2020,66,39,1955,South,VA
Anthony Grooms,1/31/2021,67,40,1955,South,VA
Anthony Grooms,2/28/2021,68,65,1955,South,VA
Anthony Grooms,3/31/2021,69,56,1955,South,VA
Anthony Grooms,4/30/2021,70,41,1955,South,VA
Anthony Grooms,5/31/2021,71,37,1955,South,VA
Anthony Grooms,6/30/2021,72,49,1955,South,VA
Anthony Grooms,7/31/2021,73,33,1955,South,VA
Anthony Grooms,8/31/2021,74,47,1955,South,VA
Anthony Grooms,9/30/2021,75,46,1955,South,VA
Anthony Grooms,10/31/2021,76,60,1955,South,VA
Anthony Grooms,11/30/2021,77,19,1955,South,VA
Anthony Grooms,12/31/2021,78,27,1955,South,VA
Anthony Grooms,1/31/2022,79,45,1955,South,VA
Anthony Grooms,2/28/2022,80,46,1955,South,VA
Anthony Grooms,3/31/2022,81,3,1955,South,VA
Arna Bontemps,7/31/2015,1,1156,1902,South,LA
Arna Bontemps,8/31/2015,2,1055,1902,South,LA
Arna Bontemps,9/30/2015,3,1194,1902,South,LA
Arna Bontemps,10/31/2015,4,1698,1902,South,LA
Arna Bontemps,11/30/2015,5,1284,1902,South,LA
Arna Bontemps,12/31/2015,6,1089,1902,South,LA
Arna Bontemps,1/31/2016,7,1668,1902,South,LA
Arna Bontemps,2/29/2016,8,2952,1902,South,LA
Arna Bontemps,3/31/2016,9,1789,1902,South,LA
Arna Bontemps,4/30/2016,10,1652,1902,South,LA
Arna Bontemps,5/31/2016,11,1410,1902,South,LA
Arna Bontemps,6/30/2016,12,1062,1902,South,LA
Arna Bontemps,7/31/2016,13,898,1902,South,LA
Arna Bontemps,8/31/2016,14,949,1902,South,LA
Arna Bontemps,9/30/2016,15,1303,1902,South,LA
Arna Bontemps,10/31/2016,16,1816,1902,South,LA
Arna Bontemps,11/30/2016,17,1284,1902,South,LA
Arna Bontemps,12/31/2016,18,1627,1902,South,LA
Arna Bontemps,1/31/2017,19,2266,1902,South,LA
Arna Bontemps,2/28/2017,20,4001,1902,South,LA
Arna Bontemps,3/31/2017,21,2097,1902,South,LA
Arna Bontemps,4/30/2017,22,1513,1902,South,LA
Arna Bontemps,5/31/2017,23,1336,1902,South,LA
Arna Bontemps,6/30/2017,24,955,1902,South,LA
Arna Bontemps,7/31/2017,25,850,1902,South,LA
Arna Bontemps,8/31/2017,26,952,1902,South,LA
Arna Bontemps,9/30/2017,27,947,1902,South,LA
Arna Bontemps,10/31/2017,28,1423,1902,South,LA
Arna Bontemps,11/30/2017,29,1127,1902,South,LA
Arna Bontemps,12/31/2017,30,1008,1902,South,LA
Arna Bontemps,1/31/2018,31,1788,1902,South,LA
Arna Bontemps,2/28/2018,32,3337,1902,South,LA
Arna Bontemps,3/31/2018,33,1637,1902,South,LA
Arna Bontemps,4/30/2018,34,1286,1902,South,LA
Arna Bontemps,5/31/2018,35,1055,1902,South,LA
Arna Bontemps,6/30/2018,36,805,1902,South,LA
Arna Bontemps,7/31/2018,37,727,1902,South,LA
Arna Bontemps,8/31/2018,38,815,1902,South,LA
Arna Bontemps,9/30/2018,39,843,1902,South,LA
Arna Bontemps,10/31/2018,40,1135,1902,South,LA
Arna Bontemps,11/30/2018,41,1033,1902,South,LA
Arna Bontemps,12/31/2018,42,998,1902,South,LA
Arna Bontemps,1/31/2019,43,1389,1902,South,LA
Arna Bontemps,2/28/2019,44,3123,1902,South,LA
Arna Bontemps,3/31/2019,45,1531,1902,South,LA
Arna Bontemps,4/30/2019,46,1251,1902,South,LA
Arna Bontemps,5/31/2019,47,1041,1902,South,LA
Arna Bontemps,6/30/2019,48,894,1902,South,LA
Arna Bontemps,7/31/2019,49,901,1902,South,LA
Arna Bontemps,8/31/2019,50,873,1902,South,LA
Arna Bontemps,9/30/2019,51,996,1902,South,LA
Arna Bontemps,10/31/2019,52,1379,1902,South,LA
Arna Bontemps,11/30/2019,53,1195,1902,South,LA
Arna Bontemps,12/31/2019,54,985,1902,South,LA
Arna Bontemps,1/31/2020,55,1891,1902,South,LA
Arna Bontemps,2/29/2020,56,4615,1902,South,LA
Arna Bontemps,3/31/2020,57,1291,1902,South,LA
Arna Bontemps,4/30/2020,58,1330,1902,South,LA
Arna Bontemps,5/31/2020,59,1049,1902,South,LA
Arna Bontemps,6/30/2020,60,2965,1902,South,LA
Arna Bontemps,7/31/2020,61,8716,1902,South,LA
Arna Bontemps,8/31/2020,62,1252,1902,South,LA
Arna Bontemps,9/30/2020,63,1105,1902,South,LA
Arna Bontemps,10/31/2020,64,2004,1902,South,LA
Arna Bontemps,11/30/2020,65,2019,1902,South,LA
Arna Bontemps,12/31/2020,66,1518,1902,South,LA
Arna Bontemps,1/31/2021,67,1525,1902,South,LA
Arna Bontemps,2/28/2021,68,4756,1902,South,LA
Arna Bontemps,3/31/2021,69,1741,1902,South,LA
Arna Bontemps,4/30/2021,70,1402,1902,South,LA
Arna Bontemps,5/31/2021,71,1244,1902,South,LA
Arna Bontemps,6/30/2021,72,907,1902,South,LA
Arna Bontemps,7/31/2021,73,1039,1902,South,LA
Arna Bontemps,8/31/2021,74,827,1902,South,LA
Arna Bontemps,9/30/2021,75,916,1902,South,LA
Arna Bontemps,10/31/2021,76,1369,1902,South,LA
Arna Bontemps,11/30/2021,77,937,1902,South,LA
Arna Bontemps,12/31/2021,78,855,1902,South,LA
Arna Bontemps,1/31/2022,79,1594,1902,South,LA
Arna Bontemps,2/28/2022,80,3821,1902,South,LA
Arna Bontemps,3/31/2022,81,139,1902,South,LA
Attica Locke,7/31/2015,1,609,1974,South,TX
Attica Locke,8/31/2015,2,548,1974,South,TX
Attica Locke,9/30/2015,3,671,1974,South,TX
Attica Locke,10/31/2015,4,1650,1974,South,TX
Attica Locke,11/30/2015,5,709,1974,South,TX
Attica Locke,12/31/2015,6,634,1974,South,TX
Attica Locke,1/31/2016,7,511,1974,South,TX
Attica Locke,2/29/2016,8,527,1974,South,TX
Attica Locke,3/31/2016,9,635,1974,South,TX
Attica Locke,4/30/2016,10,1121,1974,South,TX
Attica Locke,5/31/2016,11,1083,1974,South,TX
Attica Locke,6/30/2016,12,554,1974,South,TX
Attica Locke,7/31/2016,13,590,1974,South,TX
Attica Locke,8/31/2016,14,561,1974,South,TX
Attica Locke,9/30/2016,15,1464,1974,South,TX
Attica Locke,10/31/2016,16,1032,1974,South,TX
Attica Locke,11/30/2016,17,1794,1974,South,TX
Attica Locke,12/31/2016,18,770,1974,South,TX
Attica Locke,1/31/2017,19,628,1974,South,TX
Attica Locke,2/28/2017,20,462,1974,South,TX
Attica Locke,3/31/2017,21,619,1974,South,TX
Attica Locke,4/30/2017,22,583,1974,South,TX
Attica Locke,5/31/2017,23,589,1974,South,TX
Attica Locke,6/30/2017,24,441,1974,South,TX
Attica Locke,7/31/2017,25,417,1974,South,TX
Attica Locke,8/31/2017,26,486,1974,South,TX
Attica Locke,9/30/2017,27,1666,1974,South,TX
Attica Locke,10/31/2017,28,1231,1974,South,TX
Attica Locke,11/30/2017,29,1020,1974,South,TX
Attica Locke,12/31/2017,30,1583,1974,South,TX
Attica Locke,1/31/2018,31,1476,1974,South,TX
Attica Locke,2/28/2018,32,1257,1974,South,TX
Attica Locke,3/31/2018,33,1137,1974,South,TX
Attica Locke,4/30/2018,34,1239,1974,South,TX
Attica Locke,5/31/2018,35,1294,1974,South,TX
Attica Locke,6/30/2018,36,1170,1974,South,TX
Attica Locke,7/31/2018,37,1399,1974,South,TX
Attica Locke,8/31/2018,38,1444,1974,South,TX
Attica Locke,9/30/2018,39,1171,1974,South,TX
Attica Locke,10/31/2018,40,1313,1974,South,TX
Attica Locke,11/30/2018,41,1528,1974,South,TX
Attica Locke,12/31/2018,42,1327,1974,South,TX
Attica Locke,1/31/2019,43,1429,1974,South,TX
Attica Locke,2/28/2019,44,1693,1974,South,TX
Attica Locke,3/31/2019,45,1439,1974,South,TX
Attica Locke,4/30/2019,46,1240,1974,South,TX
Attica Locke,5/31/2019,47,1448,1974,South,TX
Attica Locke,6/30/2019,48,4960,1974,South,TX
Attica Locke,7/31/2019,49,1803,1974,South,TX
Attica Locke,8/31/2019,50,1762,1974,South,TX
Attica Locke,9/30/2019,51,4054,1974,South,TX
Attica Locke,10/31/2019,52,6215,1974,South,TX
Attica Locke,11/30/2019,53,2125,1974,South,TX
Attica Locke,12/31/2019,54,2238,1974,South,TX
Attica Locke,1/31/2020,55,2090,1974,South,TX
Attica Locke,2/29/2020,56,1700,1974,South,TX
Attica Locke,3/31/2020,57,2214,1974,South,TX
Attica Locke,4/30/2020,58,3155,1974,South,TX
Attica Locke,5/31/2020,59,2534,1974,South,TX
Attica Locke,6/30/2020,60,4311,1974,South,TX
Attica Locke,7/31/2020,61,3284,1974,South,TX
Attica Locke,8/31/2020,62,2768,1974,South,TX
Attica Locke,9/30/2020,63,2763,1974,South,TX
Attica Locke,10/31/2020,64,2095,1974,South,TX
Attica Locke,11/30/2020,65,2122,1974,South,TX
Attica Locke,12/31/2020,66,1800,1974,South,TX
Attica Locke,1/31/2021,67,1988,1974,South,TX
Attica Locke,2/28/2021,68,2016,1974,South,TX
Attica Locke,3/31/2021,69,2012,1974,South,TX
Attica Locke,4/30/2021,70,1718,1974,South,TX
Attica Locke,5/31/2021,71,1543,1974,South,TX
Attica Locke,6/30/2021,72,1350,1974,South,TX
Attica Locke,7/31/2021,73,1967,1974,South,TX
Attica Locke,8/31/2021,74,2291,1974,South,TX
Attica Locke,9/30/2021,75,2012,1974,South,TX
Attica Locke,10/31/2021,76,1924,1974,South,TX
Attica Locke,11/30/2021,77,1433,1974,South,TX
Attica Locke,12/31/2021,78,1589,1974,South,TX
Attica Locke,1/31/2022,79,1724,1974,South,TX
Attica Locke,2/28/2022,80,1916,1974,South,TX
Attica Locke,3/31/2022,81,141,1974,South,TX
Barbara Chase-Riboud,7/31/2015,1,445,1939,Northeast,PA
Barbara Chase-Riboud,8/31/2015,2,425,1939,Northeast,PA
Barbara Chase-Riboud,9/30/2015,3,488,1939,Northeast,PA
Barbara Chase-Riboud,10/31/2015,4,545,1939,Northeast,PA
Barbara Chase-Riboud,11/30/2015,5,426,1939,Northeast,PA
Barbara Chase-Riboud,12/31/2015,6,467,1939,Northeast,PA
Barbara Chase-Riboud,1/31/2016,7,617,1939,Northeast,PA
Barbara Chase-Riboud,2/29/2016,8,666,1939,Northeast,PA
Barbara Chase-Riboud,3/31/2016,9,473,1939,Northeast,PA
Barbara Chase-Riboud,4/30/2016,10,472,1939,Northeast,PA
Barbara Chase-Riboud,5/31/2016,11,485,1939,Northeast,PA
Barbara Chase-Riboud,6/30/2016,12,360,1939,Northeast,PA
Barbara Chase-Riboud,7/31/2016,13,421,1939,Northeast,PA
Barbara Chase-Riboud,8/31/2016,14,954,1939,Northeast,PA
Barbara Chase-Riboud,9/30/2016,15,1152,1939,Northeast,PA
Barbara Chase-Riboud,10/31/2016,16,570,1939,Northeast,PA
Barbara Chase-Riboud,11/30/2016,17,600,1939,Northeast,PA
Barbara Chase-Riboud,12/31/2016,18,579,1939,Northeast,PA
Barbara Chase-Riboud,1/31/2017,19,571,1939,Northeast,PA
Barbara Chase-Riboud,2/28/2017,20,890,1939,Northeast,PA
Barbara Chase-Riboud,3/31/2017,21,812,1939,Northeast,PA
Barbara Chase-Riboud,4/30/2017,22,664,1939,Northeast,PA
Barbara Chase-Riboud,5/31/2017,23,667,1939,Northeast,PA
Barbara Chase-Riboud,6/30/2017,24,580,1939,Northeast,PA
Barbara Chase-Riboud,7/31/2017,25,683,1939,Northeast,PA
Barbara Chase-Riboud,8/31/2017,26,551,1939,Northeast,PA
Barbara Chase-Riboud,9/30/2017,27,938,1939,Northeast,PA
Barbara Chase-Riboud,10/31/2017,28,872,1939,Northeast,PA
Barbara Chase-Riboud,11/30/2017,29,670,1939,Northeast,PA
Barbara Chase-Riboud,12/31/2017,30,538,1939,Northeast,PA
Barbara Chase-Riboud,1/31/2018,31,711,1939,Northeast,PA
Barbara Chase-Riboud,2/28/2018,32,969,1939,Northeast,PA
Barbara Chase-Riboud,3/31/2018,33,711,1939,Northeast,PA
Barbara Chase-Riboud,4/30/2018,34,781,1939,Northeast,PA
Barbara Chase-Riboud,5/31/2018,35,655,1939,Northeast,PA
Barbara Chase-Riboud,6/30/2018,36,573,1939,Northeast,PA
Barbara Chase-Riboud,7/31/2018,37,596,1939,Northeast,PA
Barbara Chase-Riboud,8/31/2018,38,622,1939,Northeast,PA
Barbara Chase-Riboud,9/30/2018,39,598,1939,Northeast,PA
Barbara Chase-Riboud,10/31/2018,40,647,1939,Northeast,PA
Barbara Chase-Riboud,11/30/2018,41,569,1939,Northeast,PA
Barbara Chase-Riboud,12/31/2018,42,570,1939,Northeast,PA
Barbara Chase-Riboud,1/31/2019,43,639,1939,Northeast,PA
Barbara Chase-Riboud,2/28/2019,44,752,1939,Northeast,PA
Barbara Chase-Riboud,3/31/2019,45,699,1939,Northeast,PA
Barbara Chase-Riboud,4/30/2019,46,592,1939,Northeast,PA
Barbara Chase-Riboud,5/31/2019,47,525,1939,Northeast,PA
Barbara Chase-Riboud,6/30/2019,48,507,1939,Northeast,PA
Barbara Chase-Riboud,7/31/2019,49,731,1939,Northeast,PA
Barbara Chase-Riboud,8/31/2019,50,541,1939,Northeast,PA
Barbara Chase-Riboud,9/30/2019,51,457,1939,Northeast,PA
Barbara Chase-Riboud,10/31/2019,52,1239,1939,Northeast,PA
Barbara Chase-Riboud,11/30/2019,53,764,1939,Northeast,PA
Barbara Chase-Riboud,12/31/2019,54,589,1939,Northeast,PA
Barbara Chase-Riboud,1/31/2020,55,602,1939,Northeast,PA
Barbara Chase-Riboud,2/29/2020,56,621,1939,Northeast,PA
Barbara Chase-Riboud,3/31/2020,57,502,1939,Northeast,PA
Barbara Chase-Riboud,4/30/2020,58,668,1939,Northeast,PA
Barbara Chase-Riboud,5/31/2020,59,508,1939,Northeast,PA
Barbara Chase-Riboud,6/30/2020,60,916,1939,Northeast,PA
Barbara Chase-Riboud,7/31/2020,61,727,1939,Northeast,PA
Barbara Chase-Riboud,8/31/2020,62,607,1939,Northeast,PA
Barbara Chase-Riboud,9/30/2020,63,584,1939,Northeast,PA
Barbara Chase-Riboud,10/31/2020,64,673,1939,Northeast,PA
Barbara Chase-Riboud,11/30/2020,65,792,1939,Northeast,PA
Barbara Chase-Riboud,12/31/2020,66,639,1939,Northeast,PA
Barbara Chase-Riboud,1/31/2021,67,2785,1939,Northeast,PA
Barbara Chase-Riboud,2/28/2021,68,923,1939,Northeast,PA
Barbara Chase-Riboud,3/31/2021,69,1608,1939,Northeast,PA
Barbara Chase-Riboud,4/30/2021,70,1040,1939,Northeast,PA
Barbara Chase-Riboud,5/31/2021,71,1095,1939,Northeast,PA
